TIMESTAMP,PM2.5,PM10,TEMPERATURE,HUMIDITY,RH,WS,WD,SR,RF,AT,NO2,Ozone,hour,day,month,PM25_lag_1,PM10_lag_1,PM25_lag_3,PM10_lag_3,PM25_lag_6,PM10_lag_6,PM25_lag_12,PM10_lag_12,PM25_lag_24,PM10_lag_24,PM25_lag_48,PM10_lag_48,PM25_lag_168,PM10_lag_168,PM25_roll_mean_6,PM10_roll_mean_6,WD_sin,WD_cos,target
2026-02-07,32.033750000000005,61.29083333333333,30.504166666666666,49.665,63.2075,2.0208333333333335,204.22375,41.08375,0.0,27.33,29.099166666666665,24.150833333333335,0,7,2,33.568333333333335,65.27055555555555,36.45291666666667,72.75,40.032916666666665,81.26833333333333,3.5545833333333334,4.98375,8.674583333333333,10.497916666666667,22.429565217391303,29.998695652173915,21.48,29.94,35.72659722222222,70.86689814814815,-0.41030108671960974,-0.9119501182831807,32.033750000000005
2026-02-08,30.56125,57.47083333333333,31.313333333333333,44.98500000000001,62.9075,2.1104166666666666,201.24749999999997,42.14208333333334,0.0,27.017083333333332,35.35541666666666,23.949166666666667,0,8,2,32.033750000000005,61.29083333333333,34.98,68.92999999999999,39.39875,80.39,7.59,17.615416666666665,8.2475,10.038333333333332,22.436666666666667,30.0,21.487916666666663,29.94,34.253680555555555,67.04703703703703,-0.3623973714237651,-0.9320236827383441,30.56125
2026-02-09,29.465,54.70249999999999,31.088333333333335,45.57083333333333,64.32625,2.3175,209.42,37.75083333333333,0.0,27.181250000000002,30.7325,31.558333333333334,0,9,2,30.56125,57.47083333333333,33.568333333333335,65.27055555555555,37.92583333333334,76.57000000000001,17.40458333333333,38.73875,7.82125,9.579166666666667,22.444761904761908,30.0,21.495416666666667,29.94,32.84354166666667,63.40245370370369,-0.4912078346912562,-0.8710424003100696,29.465
2026-02-10,34.47083333333333,64.26,28.263333333333335,54.90833333333333,65.74333333333333,2.3312500000000003,206.65583333333333,37.9175,0.0,27.382499999999997,31.50375,44.065416666666664,0,10,2,29.465,54.70249999999999,32.033750000000005,61.29083333333333,36.45291666666667,72.75,30.049166666666665,55.9475,7.394583333333333,9.119583333333333,22.45,30.0,21.5025,29.94,32.513194444444444,61.9874537037037,-0.4486302065004631,-0.893717482102343,34.47083333333333
2026-02-12,35.233333333333334,66.49958333333333,28.865416666666665,58.23208333333333,63.91708333333333,1.9325,185.29208333333335,42.93375,0.0,27.828333333333333,36.51625,51.63458333333333,0,12,2,34.705416666666665,64.13458333333334,29.465,54.70249999999999,33.568333333333335,65.27055555555555,38.46208333333333,77.60083333333334,6.5085,8.1655,22.47,30.0,21.52,29.94,32.744930555555555,61.393055555555556,-0.09223300539270904,-0.9957374516991055,35.233333333333334
2026-02-13,37.84041666666666,70.77208333333333,29.031666666666666,55.55291666666667,63.338750000000005,2.09375,196.47583333333333,39.975,0.0,27.60375,34.02125,47.44416666666667,0,13,2,35.233333333333334,66.49958333333333,34.47083333333333,64.26,32.033750000000005,61.29083333333333,40.032916666666665,81.26833333333333,6.114583333333333,7.740833333333334,22.476249999999997,30.0,21.5275,29.94,33.71270833333333,62.97326388888889,-0.28361090088712604,-0.9589394438117522,37.84041666666666
2026-02-14,38.739583333333336,72.20833333333333,29.534583333333334,51.446666666666665,62.651666666666664,1.8658333333333335,199.64583333333334,40.40875,0.0,27.327916666666667,33.1025,56.665,0,14,2,37.84041666666666,70.77208333333333,34.705416666666665,64.13458333333334,30.56125,57.47083333333333,39.39875,80.39,5.6875,7.281666666666666,22.48391304347826,30.0,21.534583333333334,29.94,35.07576388888889,65.42951388888889,-0.33620505420427627,-0.9417888094087228,38.739583333333336
2026-02-15,38.875,73.14583333333333,29.73166666666667,50.75958333333333,62.6875,1.8654166666666667,204.5875,40.11375,0.0,27.98,31.13208333333333,37.47875,0,15,2,38.739583333333336,72.20833333333333,35.233333333333334,66.49958333333333,29.465,54.70249999999999,37.92583333333334,76.57000000000001,5.2612499999999995,6.821666666666666,22.49083333333333,30.0,21.542083333333334,29.94,36.64409722222222,68.50340277777778,-0.4160824178079652,-0.9093269057886046,38.875
2026-02-16,35.958333333333336,65.16333333333334,29.534583333333334,47.46083333333333,62.98041666666666,1.8054166666666667,210.41958333333332,41.68416666666667,0.0,27.815833333333334,34.60125,44.150416666666665,0,16,2,38.875,73.14583333333333,37.84041666666666,70.77208333333333,34.47083333333333,64.26,36.45291666666667,72.75,4.834583333333334,6.3625,22.5,30.0,21.55,29.94,36.89201388888889,68.65395833333334,-0.5063285362482769,-0.8623406597051292,35.958333333333336
2026-02-17,41.916666666666664,77.30208333333333,28.846666666666668,57.02,64.81291666666667,1.795,207.40791666666667,82.97416666666666,0.0,27.65125,34.40541666666667,44.43666666666667,0,17,2,35.958333333333336,65.16333333333334,38.739583333333336,72.20833333333333,34.705416666666665,64.13458333333334,34.98,68.92999999999999,4.4075,5.902916666666666,22.719130434782606,30.087391304347825,21.559583333333332,29.94,38.09388888888889,70.84854166666666,-0.4603224515283443,-0.8877517899835151,41.916666666666664
