TIMESTAMP,PM2.5,PM10,TEMPERATURE,HUMIDITY,RH,WS,WD,SR,RF,AT,NO2,Ozone,hour,day,month,PM25_lag_1,PM10_lag_1,PM25_lag_2,PM10_lag_2,PM25_lag_3,PM10_lag_3,PM25_lag_6,PM10_lag_6,PM25_lag_12,PM10_lag_12,PM25_lag_24,PM10_lag_24,PM25_lag_48,PM10_lag_48,PM25_lag_72,PM10_lag_72,PM25_roll_mean_6,PM25_roll_mean_24,PM10_roll_mean_6,PM10_roll_mean_24,hour_sin,hour_cos,PM25_diff,PM10_diff,PM25_roll_std_6,PM10_roll_std_6
2025-11-18 01:00:00,44.71186440677966,68.92372881355932,23.69745762711864,68.93305084745764,63.21,0.86,177.0,0.0,0.0,16.9,8.57,28.12,1,18,11,45.389830508474574,69.35593220338983,46.33050847457627,70.1864406779661,39.378151260504204,59.529411764705884,37.333333333333336,55.675213675213676,44.095652173913045,67.80869565217391,40.99159663865546,64.10924369747899,35.33050847457627,52.70338983050848,42.810344827586206,66.55172413793103,42.40775538736826,39.53599052561879,64.57481721502161,59.01481423087674,0.25881904510252074,0.9659258262890683,-0.6779661016949134,-0.4322033898305051,3.404523896063883,5.548236355289386
2025-11-18 02:00:00,43.33613445378151,66.47058823529412,23.057983193277312,70.39075630252101,62.8,0.81,196.67,0.0,0.0,16.42,8.02,19.75,2,18,11,44.71186440677966,68.92372881355932,45.389830508474574,69.35593220338983,46.33050847457627,70.1864406779661,39.53448275862069,61.75,41.359550561797754,64.20224719101124,41.588235294117645,65.12605042016807,33.30508474576271,49.25423728813559,41.138888888888886,63.00925925925926,43.04136400322841,39.60881965727146,65.36158192090396,59.07083663984031,0.49999999999999994,0.8660254037844387,-1.3757299529981495,-2.453140578265206,3.1032675559043104,5.4002777061789144
2025-11-18 03:00:00,41.21848739495798,62.73109243697479,22.831932773109244,68.67142857142856,62.48,1.14,200.95,0.0,0.0,16.05,7.89,21.42,3,18,11,43.33613445378151,66.47058823529412,44.71186440677966,68.92372881355932,45.389830508474574,69.35593220338983,39.101694915254235,57.70338983050848,40.578947368421055,61.43859649122807,41.823008849557525,65.01769911504425,33.32773109243698,48.95798319327731,40.70175438596491,61.98245614035088,43.39416274984569,39.583631263329806,66.199532355315,58.97556136158742,0.7071067811865476,0.7071067811865476,-2.117647058823529,-3.739495798319325,2.65354225480559,4.2396603582776295
2025-11-18 04:00:00,38.63025210084034,59.57983193277311,22.643697478991594,66.99327731092437,62.05,1.07,207.31,0.0,0.0,15.56,7.51,21.34,4,18,11,41.21848739495798,62.73109243697479,43.33613445378151,66.47058823529412,44.71186440677966,68.92372881355932,39.378151260504204,59.529411764705884,37.91525423728814,55.73728813559322,39.775,58.391666666666666,32.560344827586206,49.4051724137931,40.743589743589745,62.572649572649574,43.269512889901726,39.53593343419816,66.20793571665955,59.025068247675186,0.8660254037844386,0.5000000000000001,-2.588235294117645,-3.15126050420168,2.887202914721204,4.223815835469066
2025-11-18 05:00:00,40.38135593220339,61.144067796610166,22.3864406779661,65.08389830508474,61.82,1.09,210.59,0.0,0.0,15.29,7.64,20.57,5,18,11,38.63025210084034,59.57983193277311,41.21848739495798,62.73109243697479,43.33613445378151,66.47058823529412,46.33050847457627,70.1864406779661,36.40350877192982,52.175438596491226,37.05882352941177,53.142857142857146,32.559322033898304,48.940677966101696,37.0,56.21186440677966,42.2779874661729,39.67437228431447,64.70087356976688,59.3584520249149,0.9659258262890683,0.25881904510252074,1.7511038313630536,1.5642358638370553,2.636388590529588,4.132552232138836
2025-11-18 06:00:00,40.686440677966104,62.66949152542373,22.305084745762713,59.94915254237288,61.45,1.08,205.72,0.0,0.0,14.87,7.2,18.17,6,18,11,40.38135593220339,61.144067796610166,38.63025210084034,59.57983193277311,41.21848739495798,62.73109243697479,45.389830508474574,69.35593220338983,38.04545454545455,56.04545454545455,34.313559322033896,48.5,34.831932773109244,51.36974789915966,35.69491525423729,53.686440677966104,41.49408916108816,39.93990900747831,63.586466790105874,59.94884750514089,1.0,6.123233995736766e-17,0.30508474576271283,1.5254237288135641,2.187016174801367,3.4754990162870913
2025-11-18 07:00:00,41.96638655462185,64.77310924369748,22.292436974789915,58.2,61.87,1.11,200.04,65.28,0.0,15.36,7.69,14.94,7,18,11,40.686440677966104,62.66949152542373,40.38135593220339,61.144067796610166,38.63025210084034,59.57983193277311,44.71186440677966,68.92372881355932,37.333333333333336,55.675213675213676,34.0,47.66949152542373,37.17796610169491,55.686440677966104,34.794871794871796,50.205128205128204,41.03650951906186,40.27184178058756,62.89469686179556,60.66149824340229,0.9659258262890683,-0.25881904510252063,1.279945876655745,2.103617718273746,1.5829031093270292,2.4676283214634522
2025-11-18 08:00:00,42.898305084745765,66.16949152542372,23.016101694915253,56.117796610169485,64.55,1.64,201.0,263.12,0.0,18.45,8.77,15.38,8,18,11,41.96638655462185,64.77310924369748,40.686440677966104,62.66949152542373,40.38135593220339,61.144067796610166,43.33613445378151,66.47058823529412,39.53448275862069,61.75,33.554621848739494,47.9327731092437,43.12605042016807,66.71428571428571,35.47863247863248,51.8974358974359,40.9635379575559,40.661161915421154,62.844514076817156,61.42136151074312,0.8660254037844387,-0.4999999999999998,0.9319185301239159,1.3963822817262468,1.4610934304739045,2.381936975104909
2025-11-18 09:00:00,45.11214953271028,68.98130841121495,24.120560747663554,52.17383177570094,67.42,2.12,191.67,433.35,0.0,23.82,31.05,15.57,9,18,11,42.898305084745765,66.16949152542372,41.96638655462185,64.77310924369748,40.686440677966104,62.66949152542373,41.21848739495798,62.73109243697479,39.101694915254235,57.70338983050848,35.7563025210084,50.554621848739494,48.51754385964912,73.8157894736842,35.258620689655174,51.73275862068966,41.61248164718128,41.050988874242066,63.88621673919052,62.18914011751294,0.7071067811865476,-0.7071067811865475,2.2138444479645187,2.811816885791231,2.2491412305551717,3.4497719455175195
2025-11-18 10:00:00,42.271186440677965,65.42372881355932,25.808474576271188,48.18050847457627,62.8,2.15,113.36,546.1,0.0,29.3,39.06,16.23,10,18,11,45.11214953271028,68.98130841121495,42.898305084745765,66.16949152542372,41.96638655462185,64.77310924369748,38.63025210084034,59.57983193277311,39.378151260504204,59.529411764705884,36.9327731092437,53.47899159663866,49.13913043478261,74.29565217391304,37.90756302521008,56.1764705882353,42.219304037154224,41.273422763051826,64.86019955265489,62.6868375015513,0.49999999999999994,-0.8660254037844387,-2.840963092032318,-3.557579597655632,1.710203487014829,2.7434201476530404
